plotcode,treatment,year,species_other,sowndiv,AGB.mix,biomass.y,AGB.mono
B1A20,D1,2021,Ger.pra,16,13.915,550.8,34.425
B1A20,D1,2021,Kna.arv,16,616.7,1401.5,87.59375
B1A20,D1,2021,Leo.aut,16,0,218.5,13.65625
B1A20,D1,2021,Leo.his,16,0,15.68,0.98
B1A20,D1,2021,Lot.cor,16,0.53,365.9,22.86875
B1A20,D1,2021,Med.var,16,19.08,748.3,46.76875
B1A20,D1,2021,Pla.lan,16,0,644,40.25
B1A20,D1,2021,Ran.acr,16,0,181.9,11.36875
B1A20,D1,2021,San.off,16,0,517.3,32.33125
B1A20,D1,2021,Tri.hyb,16,0,12.1,0.75625
B1A20,D1,2021,Tri.rep,16,0,29.53,1.845625
B1A20,D1,2021,Ver.cha,16,0,187.8,11.7375
B1A21,D1,2017,Ach.mil,4,82.66,509.8,127.45
B1A21,D1,2017,Cre.bie,4,25.75,457.3,114.325
B1A21,D1,2018,Ach.mil,4,1.715,353.22,88.305
B1A21,D1,2018,Cre.bie,4,10.04,160.91,40.2275
B1A21,D1,2019,Ach.mil,4,129.98,286.9,71.725
B1A21,D1,2019,Cre.bie,4,72.315,73.8,18.45
B1A21,D1,2020,Ach.mil,4,75.9,144.33,36.0825
B1A21,D1,2020,Cre.bie,4,37.675,49.25,12.3125
B1A21,D1,2021,Ach.mil,4,113.05,363.2,90.8
B1A21,D1,2021,Cre.bie,4,40.36,248.6,62.15
B1A22,D1,2017,Ach.mil,60,0,509.8,8.496666667
B1A22,D1,2017,Aju.rep,60,0,12.87,0.2145
B1A22,D1,2017,Alo.pra,60,0,444,7.4
B1A22,D1,2017,Ant.odo,60,31.35,56.72,0.945333333
B1A22,D1,2017,Ant.syl,60,0,200.6,3.343333333
B1A22,D1,2017,Arr.ela,60,53.41,706.4,11.77333333
B1A22,D1,2017,Ave.pub,60,0,805.5,13.425
B1A22,D1,2017,Bel.per,60,0,0,0
B1A22,D1,2017,Bro.ere,60,1.155,327.4,5.456666667
B1A22,D1,2017,Bro.hor,60,163.4,677.2,11.28666667
B1A22,D1,2017,Car.car,60,0,439.9,7.331666667
B1A22,D1,2017,Cen.jac,60,0.06,403.1,6.718333333
B1A22,D1,2017,Cir.ole,60,0,1712.1,28.535
B1A22,D1,2017,Cre.bie,60,28.42,457.3,7.621666667
B1A22,D1,2017,Dac.glo,60,140.4,298.4,4.973333333
B1A22,D1,2017,Dau.car,60,0,614.4,10.24
B1A22,D1,2017,Fes.rub,60,2.655,118.4,1.973333333
B1A22,D1,2017,Gal.mol,60,8.77,620.6,10.34333333
B1A22,D1,2017,Ger.pra,60,1.195,289.3,4.821666667
B1A22,D1,2017,Gle.hed,60,12.83,108,1.8
B1A22,D1,2017,Hol.lan,60,26.5,427.4,7.123333333
B1A22,D1,2017,Kna.arv,60,0,2483.1,41.385
B1A22,D1,2017,Lat.pra,60,3.415,244.9,4.081666667
B1A22,D1,2017,Leo.aut,60,0,405.7,6.761666667
B1A22,D1,2017,Leo.his,60,0,408.1,6.801666667
B1A22,D1,2017,Leu.vul,60,0,453.6,7.56
B1A22,D1,2017,Lot.cor,60,27.595,846.4,14.10666667
B1A22,D1,2017,Med.lup,60,0,243.71,4.061833333
B1A22,D1,2017,Med.var,60,0,1289.1,21.485
B1A22,D1,2017,Pla.lan,60,1.07,388.4,6.473333333
B1A22,D1,2017,Pla.med,60,0,0,0
B1A22,D1,2017,Poa.pra,60,0.555,311.4,5.19
B1A22,D1,2017,Poa.tri,60,23.545,313.21,5.220166667
B1A22,D1,2017,Pri.ver,60,0,0,0
B1A22,D1,2017,Pru.vul,60,0.66,308.9,5.148333333
B1A22,D1,2017,Ran.acr,60,0,206,3.433333333
B1A22,D1,2017,Ran.rep,60,0,121.35,2.0225
B1A22,D1,2017,Rum.ace,60,0,338.9,5.648333333
B1A22,D1,2017,San.off,60,0,16.13,0.268833333
B1A22,D1,2017,Tar.off,60,1.915,434.5,7.241666667
B1A22,D1,2017,Tra.pra,60,0,311.1,5.185
B1A22,D1,2017,Tri.fra,60,0,183.83,3.063833333
B1A22,D1,2017,Tri.hyb,60,0,1047.3,17.455
B1A22,D1,2017,Tri.pra,60,25.715,476.9,7.948333333
B1A22,D1,2017,Tri.rep,60,3,393,6.55
B1A22,D1,2017,Ver.cha,60,0,156.8,2.613333333
B1A22,D1,2017,Vic.cra,60,0,148,2.466666667
B1A22,D1,2018,Ach.mil,60,0,353.22,5.887
B1A22,D1,2018,Aju.rep,60,0,0,0
B1A22,D1,2018,Alo.pra,60,0,272.93,4.548833333
B1A22,D1,2018,Ant.odo,60,0,5.76,0.096
B1A22,D1,2018,Ant.syl,60,0,67.98,1.133
B1A22,D1,2018,Arr.ela,60,128.9,293.24,4.887333333
B1A22,D1,2018,Ave.pub,60,3.615,414.8,6.913333333
B1A22,D1,2018,Bel.per,60,0,0,0
B1A22,D1,2018,Bro.ere,60,83.67,207.3,3.455
B1A22,D1,2018,Bro.hor,60,2.55,601.1,10.01833333
B1A22,D1,2018,Car.car,60,0,332.9,5.548333333
B1A22,D1,2018,Cen.jac,60,0,162.08,2.701333333
B1A22,D1,2018,Cir.ole,60,0,121.02,2.017
B1A22,D1,2018,Cre.bie,60,0,160.91,2.681833333
B1A22,D1,2018,Dac.glo,60,25.65,227.71,3.795166667
B1A22,D1,2018,Dau.car,60,0,130.02,2.167
B1A22,D1,2018,Fes.rub,60,0,330.07,5.501166667
B1A22,D1,2018,Gal.mol,60,1.225,701.4,11.69
B1A22,D1,2018,Ger.pra,60,0.105,550.6,9.176666667
B1A22,D1,2018,Gle.hed,60,1.055,25.43,0.423833333
B1A22,D1,2018,Hol.lan,60,133.14,369.21,6.1535
B1A22,D1,2018,Kna.arv,60,0,817.17,13.6195
B1A22,D1,2018,Lat.pra,60,0.885,48.8,0.813333333
B1A22,D1,2018,Leo.aut,60,0,157.05,2.6175
B1A22,D1,2018,Leo.his,60,11.19,207.31,3.455166667
B1A22,D1,2018,Leu.vul,60,0,589.9,9.831666667
B1A22,D1,2018,Lot.cor,60,3.165,459.2,7.653333333
B1A22,D1,2018,Med.lup,60,0,68.37,1.1395
B1A22,D1,2018,Med.var,60,0,1731.5,28.85833333
B1A22,D1,2018,Pla.lan,60,0,87.11,1.451833333
B1A22,D1,2018,Pla.med,60,0,7.22,0.120333333
B1A22,D1,2018,Poa.pra,60,0.605,110.1,1.835
B1A22,D1,2018,Poa.tri,60,1.51,71.01,1.1835
B1A22,D1,2018,Pri.ver,60,0,28.02,0.467
B1A22,D1,2018,Pru.vul,60,2.685,26.12,0.435333333
B1A22,D1,2018,Ran.acr,60,0,88.81,1.480166667
B1A22,D1,2018,Ran.rep,60,0,160.73,2.678833333
B1A22,D1,2018,Rum.ace,60,0,258.9,4.315
B1A22,D1,2018,San.off,60,0,82.02,1.367
B1A22,D1,2018,Tar.off,60,14.945,161.78,2.696333333
B1A22,D1,2018,Tra.pra,60,0,0,0
B1A22,D1,2018,Tri.fra,60,0,343.1,5.718333333
B1A22,D1,2018,Tri.hyb,60,0.03,0.19,0.003166667
B1A22,D1,2018,Tri.pra,60,0,53.06,0.884333333
B1A22,D1,2018,Tri.rep,60,0,54.04,0.900666667
B1A22,D1,2018,Ver.cha,60,0,108.26,1.804333333
B1A22,D1,2018,Vic.cra,60,0,64.02,1.067
B1A22,D1,2019,Ach.mil,60,0,286.9,4.781666667
B1A22,D1,2019,Aju.rep,60,0,0.86,0.014333333
B1A22,D1,2019,Alo.pra,60,5.355,371.9,6.198333333
B1A22,D1,2019,Ant.odo,60,0.505,34.92,0.582
B1A22,D1,2019,Ant.syl,60,0,1.04,0.017333333
B1A22,D1,2019,Arr.ela,60,237.59,333.5,5.558333333
B1A22,D1,2019,Ave.pub,60,4.825,255.2,4.253333333
B1A22,D1,2019,Bel.per,60,0,0,0
B1A22,D1,2019,Bro.ere,60,158.805,67.2,1.12
B1A22,D1,2019,Bro.hor,60,4.655,104.83,1.747166667
B1A22,D1,2019,Car.car,60,0,13.2,0.22
B1A22,D1,2019,Cen.jac,60,0,318,5.3
B1A22,D1,2019,Cir.ole,60,0,34.58,0.576333333
B1A22,D1,2019,Cre.bie,60,45.225,73.8,1.23
B1A22,D1,2019,Dac.glo,60,106.205,320.4,5.34
B1A22,D1,2019,Dau.car,60,0,432.3,7.205
B1A22,D1,2019,Fes.rub,60,17.365,88.4,1.473333333
B1A22,D1,2019,Gal.mol,60,18.265,745.1,12.41833333
B1A22,D1,2019,Ger.pra,60,0.635,207.7,3.461666667
B1A22,D1,2019,Gle.hed,60,3.41,63.22,1.053666667
B1A22,D1,2019,Hol.lan,60,2.835,21.39,0.3565
B1A22,D1,2019,Kna.arv,60,0,581.5,9.691666667
B1A22,D1,2019,Lat.pra,60,0.585,66.3,1.105
B1A22,D1,2019,Leo.aut,60,0.07,120.4,2.006666667
B1A22,D1,2019,Leo.his,60,0.05,198.7,3.311666667
B1A22,D1,2019,Leu.vul,60,0,244.65,4.0775
B1A22,D1,2019,Lot.cor,60,0,244.5,4.075
B1A22,D1,2019,Med.lup,60,0,392.5,6.541666667
B1A22,D1,2019,Med.var,60,0,1011.9,16.865
B1A22,D1,2019,Pla.lan,60,0,80.5,1.341666667
B1A22,D1,2019,Pla.med,60,0,75.1,1.251666667
B1A22,D1,2019,Poa.pra,60,55.45,71.2,1.186666667
B1A22,D1,2019,Poa.tri,60,0.09,7.8,0.13
B1A22,D1,2019,Pri.ver,60,0,113.51,1.891833333
B1A22,D1,2019,Pru.vul,60,0,64.3,1.071666667
B1A22,D1,2019,Ran.acr,60,0,58.1,0.968333333
B1A22,D1,2019,Ran.rep,60,0,32.11,0.535166667
B1A22,D1,2019,Rum.ace,60,0.105,17.62,0.293666667
B1A22,D1,2019,San.off,60,0,232.2,3.87
B1A22,D1,2019,Tar.off,60,1.66,144.5,2.408333333
B1A22,D1,2019,Tra.pra,60,0,0,0
B1A22,D1,2019,Tri.fra,60,0.125,189.2,3.153333333
B1A22,D1,2019,Tri.hyb,60,0,114.34,1.905666667
B1A22,D1,2019,Tri.pra,60,0.245,95.4,1.59
B1A22,D1,2019,Tri.rep,60,0,14.91,0.2485
B1A22,D1,2019,Ver.cha,60,0,109.91,1.831833333
B1A22,D1,2019,Vic.cra,60,0,0,0
B1A22,D1,2020,Ach.mil,60,0,144.33,2.4055
B1A22,D1,2020,Aju.rep,60,0,6.79,0.113166667
B1A22,D1,2020,Alo.pra,60,1.785,114.1,1.901666667
B1A22,D1,2020,Ant.odo,60,0.24,8.8,0.146666667
B1A22,D1,2020,Ant.syl,60,0,13.62,0.227
B1A22,D1,2020,Arr.ela,60,310.25,214.76,3.579333333
B1A22,D1,2020,Ave.pub,60,0.5,209.2,3.486666667
B1A22,D1,2020,Bel.per,60,1.14,0,0
B1A22,D1,2020,Bro.ere,60,24.46,281.4,4.69
B1A22,D1,2020,Bro.hor,60,2.77,33.68,0.561333333
B1A22,D1,2020,Car.car,60,0,5.43,0.0905
B1A22,D1,2020,Cen.jac,60,0,63.27,1.0545
B1A22,D1,2020,Cir.ole,60,0,0,0
B1A22,D1,2020,Cre.bie,60,0,49.25,0.820833333
B1A22,D1,2020,Dac.glo,60,3.98,79.54,1.325666667
B1A22,D1,2020,Dau.car,60,0,81.27,1.3545
B1A22,D1,2020,Fes.rub,60,0,157.5,2.625
B1A22,D1,2020,Gal.mol,60,0.01,535.63,8.927166667
B1A22,D1,2020,Ger.pra,60,0.125,158.15,2.635833333
B1A22,D1,2020,Gle.hed,60,0.14,19.58,0.326333333
B1A22,D1,2020,Hol.lan,60,0.535,1.14,0.019
B1A22,D1,2020,Kna.arv,60,0,671.53,11.19216667
B1A22,D1,2020,Lat.pra,60,0.61,0,0
B1A22,D1,2020,Leo.aut,60,0,44,0.733333333
B1A22,D1,2020,Leo.his,60,0,67.13,1.118833333
B1A22,D1,2020,Leu.vul,60,0,83.38,1.389666667
B1A22,D1,2020,Lot.cor,60,0,56.91,0.9485
B1A22,D1,2020,Med.lup,60,0,72.94,1.215666667
B1A22,D1,2020,Med.var,60,0,657.1,10.95166667
B1A22,D1,2020,Pla.lan,60,0,78.23,1.303833333
B1A22,D1,2020,Pla.med,60,0,183.02,3.050333333
B1A22,D1,2020,Poa.pra,60,8.05,206.2,3.436666667
B1A22,D1,2020,Poa.tri,60,1.295,23.42,0.390333333
B1A22,D1,2020,Pri.ver,60,0,94.72,1.578666667
B1A22,D1,2020,Pru.vul,60,0,13.25,0.220833333
B1A22,D1,2020,Ran.acr,60,0,56.17,0.936166667
B1A22,D1,2020,Ran.rep,60,0,0,0
B1A22,D1,2020,Rum.ace,60,0,25.84,0.430666667
B1A22,D1,2020,San.off,60,0,213.63,3.5605
B1A22,D1,2020,Tar.off,60,0,38.66,0.644333333
B1A22,D1,2020,Tra.pra,60,1.46,0,0
B1A22,D1,2020,Tri.fra,60,0,50.56,0.842666667
B1A22,D1,2020,Tri.hyb,60,0,9.51,0.1585
B1A22,D1,2020,Tri.pra,60,0,87.35,1.455833333
B1A22,D1,2020,Tri.rep,60,0,150.41,2.506833333
B1A22,D1,2020,Ver.cha,60,0,48.71,0.811833333
B1A22,D1,2020,Vic.cra,60,0,0,0
B1A22,D1,2021,Ach.mil,60,0,363.2,6.053333333
B1A22,D1,2021,Aju.rep,60,0,25.5,0.425
B1A22,D1,2021,Alo.pra,60,1.705,394.4,6.573333333
B1A22,D1,2021,Ant.odo,60,1.85,6.92,0.115333333
B1A22,D1,2021,Ant.syl,60,0,424.8,7.08
B1A22,D1,2021,Arr.ela,60,359.865,396.2,6.603333333
B1A22,D1,2021,Ave.pub,60,13.265,204.5,3.408333333
B1A22,D1,2021,Bel.per,60,0.61,4.98,0.083
B1A22,D1,2021,Bro.ere,60,55.55,475.6,7.926666667
B1A22,D1,2021,Bro.hor,60,0.99,130.3,2.171666667
B1A22,D1,2021,Car.car,60,0,12.26,0.204333333
B1A22,D1,2021,Cen.jac,60,0,22.19,0.369833333
B1A22,D1,2021,Cir.ole,60,0,0,0
B1A22,D1,2021,Cre.bie,60,0,248.6,4.143333333
B1A22,D1,2021,Dac.glo,60,7.985,330.5,5.508333333
B1A22,D1,2021,Dau.car,60,0,325.2,5.42
B1A22,D1,2021,Fes.rub,60,7.465,582.2,9.703333333
B1A22,D1,2021,Gal.mol,60,0.605,460.7,7.678333333
B1A22,D1,2021,Ger.pra,60,0.11,550.8,9.18
B1A22,D1,2021,Gle.hed,60,0.695,73.4,1.223333333
B1A22,D1,2021,Hol.lan,60,5.225,113.67,1.8945
B1A22,D1,2021,Kna.arv,60,0,1401.5,23.35833333
B1A22,D1,2021,Lat.pra,60,7.64,94.8,1.58
B1A22,D1,2021,Leo.aut,60,0,218.5,3.641666667
B1A22,D1,2021,Leo.his,60,0,15.68,0.261333333
B1A22,D1,2021,Leu.vul,60,0,181.5,3.025
B1A22,D1,2021,Lot.cor,60,0,365.9,6.098333333
B1A22,D1,2021,Med.lup,60,0,55.6,0.926666667
B1A22,D1,2021,Med.var,60,0,748.3,12.47166667
B1A22,D1,2021,Pla.lan,60,0,644,10.73333333
B1A22,D1,2021,Pla.med,60,0,336.4,5.606666667
B1A22,D1,2021,Poa.pra,60,22.26,329.3,5.488333333
B1A22,D1,2021,Poa.tri,60,3.325,151,2.516666667
B1A22,D1,2021,Pri.ver,60,0,28.1,0.468333333
B1A22,D1,2021,Pru.vul,60,0,37.15,0.619166667
B1A22,D1,2021,Ran.acr,60,0,181.9,3.031666667
B1A22,D1,2021,Ran.rep,60,0,80.1,1.335
B1A22,D1,2021,Rum.ace,60,0,46.91,0.781833333
B1A22,D1,2021,San.off,60,0,517.3,8.621666667
B1A22,D1,2021,Tar.off,60,0,160.1,2.668333333
B1A22,D1,2021,Tra.pra,60,0,0,0
B1A22,D1,2021,Tri.fra,60,0,235,3.916666667
B1A22,D1,2021,Tri.hyb,60,0,12.1,0.201666667
B1A22,D1,2021,Tri.pra,60,16.495,92.21,1.536833333
B1A22,D1,2021,Tri.rep,60,0,29.53,0.492166667
B1A22,D1,2021,Ver.cha,60,0,187.8,3.13
B1A22,D1,2021,Vic.cra,60,0,0,0
B2A01,D1,2017,Ant.odo,4,8.12,56.72,14.18
B2A01,D1,2017,Kna.arv,4,89,2483.1,620.775
B2A01,D1,2017,Pru.vul,4,28.835,308.9,77.225
B2A01,D1,2017,Tri.pra,4,455.85,476.9,119.225
B2A01,D1,2018,Ant.odo,4,0.405,5.76,1.44
B2A01,D1,2018,Kna.arv,4,47.16,817.17,204.2925
B2A01,D1,2018,Pru.vul,4,5,26.12,6.53
B2A01,D1,2018,Tri.pra,4,117.79,53.06,13.265
B2A01,D1,2019,Ant.odo,4,2.53,34.92,8.73
B2A01,D1,2019,Kna.arv,4,34.695,581.5,145.375
B2A01,D1,2019,Pru.vul,4,3.576,64.3,16.075
B2A01,D1,2019,Tri.pra,4,18.795,95.4,23.85
B2A01,D1,2020,Ant.odo,4,0,8.8,2.2
B2A01,D1,2020,Kna.arv,4,306.65,671.53,167.8825
B2A01,D1,2020,Pru.vul,4,2.71,13.25,3.3125
B2A01,D1,2020,Tri.pra,4,7.415,87.35,21.8375
B2A01,D1,2021,Ant.odo,4,0.23,6.92,1.73
B2A01,D1,2021,Kna.arv,4,418.6,1401.5,350.375
B2A01,D1,2021,Pru.vul,4,4.32,37.15,9.2875
B2A01,D1,2021,Tri.pra,4,10.69,92.21,23.0525
B2A02,D1,2017,Fes.rub,2,285.365,118.4,59.2
B2A02,D1,2018,Fes.rub,2,55.4,330.07,165.035
B2A02,D1,2019,Fes.rub,2,52.44,88.4,44.2
B2A02,D1,2020,Fes.rub,2,48.55,157.5,78.75
B2A02,D1,2021,Fes.rub,2,64.905,582.2,291.1
B2A03,D1,2017,Ach.mil,60,16.555,509.8,8.496666667
B2A03,D1,2017,Aju.rep,60,0,12.87,0.2145
B2A03,D1,2017,Alo.pra,60,1.77,444,7.4
B2A03,D1,2017,Ant.odo,60,0,56.72,0.945333333
B2A03,D1,2017,Ant.syl,60,0,200.6,3.343333333
B2A03,D1,2017,Arr.ela,60,228.8266667,706.4,11.77333333
B2A03,D1,2017,Ave.pub,60,2.265,805.5,13.425
B2A03,D1,2017,Bel.per,60,0,0,0
B2A03,D1,2017,Bro.ere,60,0,327.4,5.456666667
B2A03,D1,2017,Bro.hor,60,3.675,677.2,11.28666667
B2A03,D1,2017,Car.car,60,0.06,439.9,7.331666667
B2A03,D1,2017,Cen.jac,60,7.745,403.1,6.718333333
B2A03,D1,2017,Cir.ole,60,5.01,1712.1,28.535
B2A03,D1,2017,Cre.bie,60,71.11,457.3,7.621666667
B2A03,D1,2017,Dac.glo,60,11.28,298.4,4.973333333
B2A03,D1,2017,Dau.car,60,14.615,614.4,10.24
B2A03,D1,2017,Fes.rub,60,9.645,118.4,1.973333333
B2A03,D1,2017,Gal.mol,60,16.835,620.6,10.34333333
B2A03,D1,2017,Ger.pra,60,0.195,289.3,4.821666667
B2A03,D1,2017,Gle.hed,60,1.165,108,1.8
B2A03,D1,2017,Hol.lan,60,86.35,427.4,7.123333333
B2A03,D1,2017,Kna.arv,60,0.825,2483.1,41.385
B2A03,D1,2017,Lat.pra,60,0,244.9,4.081666667
B2A03,D1,2017,Leo.aut,60,2.91,405.7,6.761666667
B2A03,D1,2017,Leo.his,60,7.535,408.1,6.801666667
B2A03,D1,2017,Leu.vul,60,6.605,453.6,7.56
B2A03,D1,2017,Lot.cor,60,34.86,846.4,14.10666667
B2A03,D1,2017,Med.lup,60,0,243.71,4.061833333
B2A03,D1,2017,Med.var,60,147.25,1289.1,21.485
B2A03,D1,2017,Pla.lan,60,22.32,388.4,6.473333333
B2A03,D1,2017,Pla.med,60,0,0,0
B2A03,D1,2017,Poa.pra,60,3.27,311.4,5.19
B2A03,D1,2017,Poa.tri,60,1.06,313.21,5.220166667
B2A03,D1,2017,Pri.ver,60,0,0,0
B2A03,D1,2017,Pru.vul,60,16.15,308.9,5.148333333
B2A03,D1,2017,Ran.acr,60,0,206,3.433333333
B2A03,D1,2017,Ran.rep,60,0.61,121.35,2.0225
B2A03,D1,2017,Rum.ace,60,7.946666667,338.9,5.648333333
B2A03,D1,2017,San.off,60,0,16.13,0.268833333
B2A03,D1,2017,Tar.off,60,29.89,434.5,7.241666667
B2A03,D1,2017,Tra.pra,60,28.015,311.1,5.185
B2A03,D1,2017,Tri.fra,60,0,183.83,3.063833333
B2A03,D1,2017,Tri.hyb,60,72.775,1047.3,17.455
B2A03,D1,2017,Tri.pra,60,51.3,476.9,7.948333333
B2A03,D1,2017,Tri.rep,60,9.595,393,6.55
B2A03,D1,2017,Ver.cha,60,0,156.8,2.613333333
B2A03,D1,2017,Vic.cra,60,7.655,148,2.466666667
B2A03,D1,2018,Ach.mil,60,0,353.22,5.887
B2A03,D1,2018,Aju.rep,60,0,0,0
B2A03,D1,2018,Alo.pra,60,1.565,272.93,4.548833333
B2A03,D1,2018,Ant.odo,60,0,5.76,0.096
B2A03,D1,2018,Ant.syl,60,0,67.98,1.133
B2A03,D1,2018,Arr.ela,60,384.255,293.24,4.887333333
B2A03,D1,2018,Ave.pub,60,2.88,414.8,6.913333333
B2A03,D1,2018,Bel.per,60,0,0,0
B2A03,D1,2018,Bro.ere,60,15.075,207.3,3.455
B2A03,D1,2018,Bro.hor,60,0,601.1,10.01833333
B2A03,D1,2018,Car.car,60,0,332.9,5.548333333
B2A03,D1,2018,Cen.jac,60,1.555,162.08,2.701333333
B2A03,D1,2018,Cir.ole,60,0,121.02,2.017
B2A03,D1,2018,Cre.bie,60,21.88,160.91,2.681833333
B2A03,D1,2018,Dac.glo,60,12.01,227.71,3.795166667
B2A03,D1,2018,Dau.car,60,0,130.02,2.167
B2A03,D1,2018,Fes.rub,60,1.51,330.07,5.501166667
B2A03,D1,2018,Gal.mol,60,7.38,701.4,11.69
B2A03,D1,2018,Ger.pra,60,5.42,550.6,9.176666667
B2A03,D1,2018,Gle.hed,60,3.525,25.43,0.423833333
B2A03,D1,2018,Hol.lan,60,29.42,369.21,6.1535
B2A03,D1,2018,Kna.arv,60,0.275,817.17,13.6195
B2A03,D1,2018,Lat.pra,60,0.285,48.8,0.813333333
B2A03,D1,2018,Leo.aut,60,3.31,157.05,2.6175
B2A03,D1,2018,Leo.his,60,5.04,207.31,3.455166667
B2A03,D1,2018,Leu.vul,60,0,589.9,9.831666667
B2A03,D1,2018,Lot.cor,60,3.325,459.2,7.653333333
B2A03,D1,2018,Med.lup,60,0,68.37,1.1395
B2A03,D1,2018,Med.var,60,45,1731.5,28.85833333
B2A03,D1,2018,Pla.lan,60,2.585,87.11,1.451833333
B2A03,D1,2018,Pla.med,60,0,7.22,0.120333333
B2A03,D1,2018,Poa.pra,60,0.615,110.1,1.835
B2A03,D1,2018,Poa.tri,60,15.98,71.01,1.1835
B2A03,D1,2018,Pri.ver,60,0,28.02,0.467
B2A03,D1,2018,Pru.vul,60,0,26.12,0.435333333
B2A03,D1,2018,Ran.acr,60,1.715,88.81,1.480166667
B2A03,D1,2018,Ran.rep,60,0.695,160.73,2.678833333
B2A03,D1,2018,Rum.ace,60,0,258.9,4.315
B2A03,D1,2018,San.off,60,0,82.02,1.367
B2A03,D1,2018,Tar.off,60,48.135,161.78,2.696333333
B2A03,D1,2018,Tra.pra,60,0.46,0,0
B2A03,D1,2018,Tri.fra,60,0,343.1,5.718333333
B2A03,D1,2018,Tri.hyb,60,0,0.19,0.003166667
B2A03,D1,2018,Tri.pra,60,45.205,53.06,0.884333333
B2A03,D1,2018,Tri.rep,60,0.415,54.04,0.900666667
B2A03,D1,2018,Ver.cha,60,0,108.26,1.804333333
B2A03,D1,2018,Vic.cra,60,0,64.02,1.067
B2A03,D1,2019,Ach.mil,60,0,286.9,4.781666667
B2A03,D1,2019,Aju.rep,60,0,0.86,0.014333333
B2A03,D1,2019,Alo.pra,60,0.045,371.9,6.198333333
B2A03,D1,2019,Ant.odo,60,0,34.92,0.582
B2A03,D1,2019,Ant.syl,60,0,1.04,0.017333333
B2A03,D1,2019,Arr.ela,60,52.6,333.5,5.558333333
B2A03,D1,2019,Ave.pub,60,37.415,255.2,4.253333333
B2A03,D1,2019,Bel.per,60,0.14,0,0
B2A03,D1,2019,Bro.ere,60,6.51,67.2,1.12
B2A03,D1,2019,Bro.hor,60,4.795,104.83,1.747166667
B2A03,D1,2019,Car.car,60,0,13.2,0.22
B2A03,D1,2019,Cen.jac,60,0,318,5.3
B2A03,D1,2019,Cir.ole,60,0,34.58,0.576333333
B2A03,D1,2019,Cre.bie,60,0.635,73.8,1.23
B2A03,D1,2019,Dac.glo,60,16.165,320.4,5.34
B2A03,D1,2019,Dau.car,60,0,432.3,7.205
B2A03,D1,2019,Fes.rub,60,0.23,88.4,1.473333333
B2A03,D1,2019,Gal.mol,60,44.3,745.1,12.41833333
B2A03,D1,2019,Ger.pra,60,4.01,207.7,3.461666667
B2A03,D1,2019,Gle.hed,60,4.565,63.22,1.053666667
B2A03,D1,2019,Hol.lan,60,1.43,21.39,0.3565
B2A03,D1,2019,Kna.arv,60,16.51,581.5,9.691666667
B2A03,D1,2019,Lat.pra,60,0,66.3,1.105
B2A03,D1,2019,Leo.aut,60,0,120.4,2.006666667
B2A03,D1,2019,Leo.his,60,14.51,198.7,3.311666667
B2A03,D1,2019,Leu.vul,60,0,244.65,4.0775
B2A03,D1,2019,Lot.cor,60,0,244.5,4.075
B2A03,D1,2019,Med.lup,60,0,392.5,6.541666667
B2A03,D1,2019,Med.var,60,49.315,1011.9,16.865
B2A03,D1,2019,Pla.lan,60,1.535,80.5,1.341666667
B2A03,D1,2019,Pla.med,60,0,75.1,1.251666667
B2A03,D1,2019,Poa.pra,60,21.49,71.2,1.186666667
B2A03,D1,2019,Poa.tri,60,3.705,7.8,0.13
B2A03,D1,2019,Pri.ver,60,0,113.51,1.891833333
B2A03,D1,2019,Pru.vul,60,0.145,64.3,1.071666667
B2A03,D1,2019,Ran.acr,60,0,58.1,0.968333333
B2A03,D1,2019,Ran.rep,60,1.97,32.11,0.535166667
B2A03,D1,2019,Rum.ace,60,0.5,17.62,0.293666667
B2A03,D1,2019,San.off,60,0,232.2,3.87
B2A03,D1,2019,Tar.off,60,61.82,144.5,2.408333333
B2A03,D1,2019,Tra.pra,60,4.415,0,0
B2A03,D1,2019,Tri.fra,60,0,189.2,3.153333333
B2A03,D1,2019,Tri.hyb,60,0,114.34,1.905666667
B2A03,D1,2019,Tri.pra,60,28.08,95.4,1.59
B2A03,D1,2019,Tri.rep,60,1.475,14.91,0.2485
B2A03,D1,2019,Ver.cha,60,0,109.91,1.831833333
B2A03,D1,2019,Vic.cra,60,0,0,0
B2A03,D1,2020,Ach.mil,60,0,144.33,2.4055
B2A03,D1,2020,Aju.rep,60,0,6.79,0.113166667
B2A03,D1,2020,Alo.pra,60,5.4205,114.1,1.901666667
B2A03,D1,2020,Ant.odo,60,0,8.8,0.146666667
B2A03,D1,2020,Ant.syl,60,0,13.62,0.227
B2A03,D1,2020,Arr.ela,60,59.35,214.76,3.579333333
B2A03,D1,2020,Ave.pub,60,9.6275,209.2,3.486666667
B2A03,D1,2020,Bel.per,60,0,0,0
B2A03,D1,2020,Bro.ere,60,95.9,281.4,4.69
B2A03,D1,2020,Bro.hor,60,11.21,33.68,0.561333333
B2A03,D1,2020,Car.car,60,0,5.43,0.0905
B2A03,D1,2020,Cen.jac,60,0,63.27,1.0545
B2A03,D1,2020,Cir.ole,60,0,0,0
B2A03,D1,2020,Cre.bie,60,0.245,49.25,0.820833333
B2A03,D1,2020,Dac.glo,60,21.608,79.54,1.325666667
B2A03,D1,2020,Dau.car,60,0,81.27,1.3545
B2A03,D1,2020,Fes.rub,60,10.341,157.5,2.625
