plotcode,year,species_other,AGB.mix,Richness,biomass,AGB.mono
B3A16,2003,Ver.cha,3.1,16,223.075,13.9421875
B3A16,2003,Vic.cra,14.15,16,67.85,4.240625
B3A19,2003,Tar.off,206.175,2,364.975,182.4875
B3A20,2003,Kna.arv,243.5,8,1122.95,140.36875
B3A20,2003,Lot.cor,31.2,8,481.8,60.225
B3A20,2003,Tri.fra,0,8,111.75,13.96875
B3A20,2003,Tri.hyb,402,8,489.625,61.203125
B3A21,2003,Lot.cor,38.325,2,481.8,240.9
B3A21,2003,Tri.pra,475.725,2,437.625,218.8125
B3A22,2003,Aju.rep,0,16,17,1.0625
B3A22,2003,Ant.odo,4.35,16,377.05,23.565625
B3A22,2003,Bel.per,0.59,16,7.65,0.478125
B3A22,2003,Bro.ere,2.575,16,1013.825,63.3640625
B3A22,2003,Cre.bie,194.7,16,691.95,43.246875
B3A22,2003,Fes.rub,44.65,16,469,29.3125
B3A22,2003,Gal.mol,21.775,16,553.325,34.5828125
B3A22,2003,Ger.pra,0.325,16,237.025,14.8140625
B3A22,2003,Ran.rep,0.925,16,198.875,12.4296875
B3A22,2003,Rum.ace,118.75,16,472.8,29.55
B3A22,2003,Tri.fra,0,16,111.75,6.984375
B3A22,2003,Ver.cha,3.85,16,223.075,13.9421875
B3A22,2003,Vic.cra,86.325,16,67.85,4.240625
B3A23,2003,Bro.hor,0.01,4,268.75,67.1875
B3A23,2003,Leu.vul,660,4,799.075,199.76875
B3A23,2003,Ran.rep,0.5525,4,198.875,49.71875
B3A23,2003,Tri.fra,1.025,4,111.75,27.9375
B3A24,2003,Aju.rep,0.025,16,17,1.0625
B3A24,2003,Ant.odo,0,16,377.05,23.565625
B3A24,2003,Arr.ela,415.5,16,859.05,53.690625
B3A24,2003,Ave.pub,0.1775,16,614.4,38.4
B3A24,2003,Bro.hor,2,16,268.75,16.796875
B3A24,2003,Gle.hed,3.6,16,137.975,8.6234375
B3A24,2003,Lot.cor,6.3,16,481.8,30.1125
B3A24,2003,Med.var,228.8,16,1023.8,63.9875
B3A24,2003,Poa.tri,33.55,16,232.175,14.5109375
B3A24,2003,Pru.vul,0.05,16,481.55,30.096875
B3A24,2003,Ran.rep,0.01,16,198.875,12.4296875
B3A24,2003,Tar.off,79.5,16,364.975,22.8109375
B3A24,2003,Tri.pra,107.925,16,437.625,27.3515625
B3A24,2003,Tri.rep,16.8,16,434.5,27.15625
B3A24,2003,Vic.cra,6.7,16,67.85,4.240625
B4A02,2003,Ant.syl,0,16,64.8,4.05
B4A02,2003,Arr.ela,245.375,16,859.05,53.690625
B4A02,2003,Gal.mol,2.2,16,553.325,34.5828125
B4A02,2003,Gle.hed,4.125,16,137.975,8.6234375
B4A02,2003,Kna.arv,54.675,16,1122.95,70.184375
B4A02,2003,Leo.his,1.175,16,505.075,31.5671875
B4A02,2003,Pla.med,3.2325,16,671.1,41.94375
B4A02,2003,Poa.pra,3.725,16,263.8,16.4875
B4A02,2003,Ran.acr,0.25,16,309.75,19.359375
B4A02,2003,Ran.rep,0.05,16,198.875,12.4296875
B4A02,2003,Tar.off,83.6,16,364.975,22.8109375
B4A04,2003,Ant.syl,0.0275,4,64.8,16.2
B4A04,2003,Arr.ela,557.25,4,859.05,214.7625
B4A04,2003,Pla.lan,177.6,4,422.825,105.70625
B4A06,2003,Aju.rep,0.225,8,17,2.125
B4A06,2003,Bel.per,0.2775,8,7.65,0.95625
B4A06,2003,Gle.hed,8.95,8,137.975,17.246875
B4A06,2003,Leo.aut,67.475,8,550.625,68.828125
B4A06,2003,Pri.ver,0,8,23.425,2.928125
B4A06,2003,Pru.vul,16.3,8,481.55,60.19375
B4A06,2003,Tar.off,251.25,8,364.975,45.621875
B4A06,2003,Ver.cha,2.475,8,223.075,27.884375
B4A07,2003,Cre.bie,426.125,4,691.95,172.9875
B4A07,2003,Med.lup,6.025,4,18.7,4.675
B4A07,2003,Tri.rep,211.7,4,434.5,108.625
B4A08,2003,Aju.rep,0,8,17,2.125
B4A08,2003,Ant.odo,1.1,8,377.05,47.13125
B4A08,2003,Ave.pub,2.375,8,614.4,76.8
B4A08,2003,Bro.hor,2.775,8,268.75,33.59375
B4A08,2003,Fes.rub,45.525,8,469,58.625
B4A08,2003,Pla.lan,276.475,8,422.825,52.853125
B4A08,2003,Tar.off,53.6,8,364.975,45.621875
B4A08,2003,Ver.cha,2.075,8,223.075,27.884375
B4A10,2003,Ach.mil,920,8,772.3,96.5375
B4A10,2003,Aju.rep,1.225,8,17,2.125
B4A10,2003,Bro.ere,1.975,8,1013.825,126.728125
B4A10,2003,Car.car,9.975,8,285.725,35.715625
B4A10,2003,Pla.med,43.6,8,671.1,83.8875
B4A10,2003,Pri.ver,0,8,23.425,2.928125
B4A11,2003,Med.var,916.75,4,1023.8,255.95
B4A11,2003,Tra.pra,119.725,4,332.725,83.18125
B4A14,2003,Bel.per,1.2325,2,7.65,3.825
B4A14,2003,Pla.lan,191.425,2,422.825,211.4125
B4A15,2003,Med.lup,8.65,2,18.7,9.35
B4A15,2003,Ran.rep,435.9,2,198.875,99.4375
B4A16,2003,Ant.syl,0,8,64.8,8.1
B4A16,2003,Poa.tri,51,8,232.175,29.021875
B4A16,2003,Pri.ver,0,8,23.425,2.928125
B4A16,2003,San.off,0,8,268.425,33.553125
B4A16,2003,Tar.off,272.75,8,364.975,45.621875
B4A16,2003,Tri.fra,0,8,111.75,13.96875
B4A17,2003,Dau.car,515.75,2,601.5,300.75
B4A18,2003,Alo.pra,35.925,16,464.425,29.0265625
B4A18,2003,Bro.hor,0,16,268.75,16.796875
B4A18,2003,Car.car,0.025,16,285.725,17.8578125
B4A18,2003,Cre.bie,67.75,16,691.95,43.246875
B4A18,2003,Lat.pra,0.175,16,356.275,22.2671875
B4A18,2003,Leo.aut,8.775,16,550.625,34.4140625
B4A18,2003,Pla.med,3.425,16,671.1,41.94375
B4A18,2003,Tar.off,170.25,16,364.975,22.8109375
B4A18,2003,Tri.hyb,171.4,16,489.625,30.6015625
B4A18,2003,Ver.cha,5.3,16,223.075,13.9421875
B4A20,2003,Ant.syl,0.175,16,64.8,4.05
B4A20,2003,Cen.jac,314.025,16,997.55,62.346875
B4A20,2003,Cir.ole,133.2,16,532.425,33.2765625
B4A20,2003,Ger.pra,2.0275,16,237.025,14.8140625
B4A20,2003,Med.var,179.6,16,1023.8,63.9875
B4A20,2003,Rum.ace,17.1,16,472.8,29.55
B4A20,2003,Tra.pra,81.8025,16,332.725,20.7953125
B4A20,2003,Tri.fra,0,16,111.75,6.984375
B4A20,2003,Tri.hyb,160.3,16,489.625,30.6015625
B4A20,2003,Tri.pra,111.825,16,437.625,27.3515625
B4A20,2003,Tri.rep,57.675,16,434.5,27.15625
B4A20,2003,Vic.cra,28.15,16,67.85,4.240625
B4A21,2003,Dau.car,76.5,2,601.5,300.75
B4A21,2003,Med.var,935.5,2,1023.8,511.9
B4A22,2003,Ger.pra,4,4,237.025,59.25625
B4A22,2003,Kna.arv,1247.5,4,1122.95,280.7375
B1A01,2004,Aju.rep,0,16,8.6375,0.53984375
B1A01,2004,Ant.odo,2.587218045,16,360.775,22.5484375
B1A01,2004,Ant.syl,0.274401914,16,534.575,33.4109375
B1A01,2004,Ave.pub,133.9473342,16,473.475,29.5921875
B1A01,2004,Bro.hor,12.34808612,16,418.225,26.1390625
B1A01,2004,Car.car,0.196001367,16,43.975,2.7484375
B1A01,2004,Ger.pra,3.528024607,16,347.35,21.709375
B1A01,2004,Lat.pra,9.839268626,16,458.35,28.646875
B1A01,2004,Lot.cor,26.57778537,16,615.05,38.440625
B1A01,2004,Pla.lan,72.95170882,16,283.8,17.7375
B1A01,2004,Poa.pra,22.03055366,16,357.475,22.3421875
B1A01,2004,Ran.rep,45.47231716,16,211.225,13.2015625
B1A01,2004,Tar.off,50.88195489,16,356.6,22.2875
B1A01,2004,Tra.pra,0.901606288,16,130.9375,8.18359375
B1A01,2004,Vic.cra,77.26373889,16,74.675,4.6671875
B1A02,2004,Alo.pra,236.8729642,8,595.9,74.4875
B1A02,2004,Bro.ere,4.673726649,8,951.525,118.940625
B1A02,2004,Fes.rub,181.3648731,8,456.525,57.065625
B1A02,2004,Ran.acr,4.977215392,8,257.075,32.134375
B1A02,2004,San.off,0.880117356,8,635.225,79.403125
B1A03,2004,Gle.hed,11.0681947,8,191.65,23.95625
B1A03,2004,Lot.cor,224.4262404,8,615.05,76.88125
B1A03,2004,Med.lup,2.931102945,8,103.9125,12.9890625
B1A03,2004,Pri.ver,0.306234636,8,32.116625,4.014578125
B1A03,2004,Ver.cha,18.28658255,8,361.05,45.13125
B1A04,2004,Pla.lan,17.38321167,4,283.8,70.95
B1A05,2004,Med.lup,2.641264035,2,103.9125,51.95625
B1A06,2004,Ach.mil,149.7450355,16,283.775,17.7359375
B1A06,2004,Alo.pra,96.50747764,16,595.9,37.24375
B1A06,2004,Ant.odo,1.00828708,16,360.775,22.5484375
B1A06,2004,Ant.syl,0,16,534.575,33.4109375
B1A06,2004,Ave.pub,22.23993216,16,473.475,29.5921875
B1A06,2004,Bro.hor,0.864246068,16,418.225,26.1390625
B1A06,2004,Cen.jac,215.8598597,16,615.1,38.44375
B1A06,2004,Ger.pra,1.152328091,16,347.35,21.709375
B1A06,2004,Hol.lan,7.691790009,16,749.325,46.8328125
B1A06,2004,Leu.vul,168.4127505,16,668.325,41.7703125
B1A06,2004,Poa.pra,1.64206753,16,357.475,22.3421875
B1A06,2004,Poa.tri,1.065903484,16,189.325,11.8328125
B1A07,2004,Ran.acr,425.9309573,2,257.075,128.5375
B1A07,2004,San.off,211.0190427,2,635.225,317.6125
B1A11,2004,Ach.mil,129.6619322,16,283.775,17.7359375
B1A11,2004,Ant.syl,0.100254071,16,534.575,33.4109375
B1A11,2004,Cir.ole,1.771155259,16,349.8,21.8625
B1A11,2004,Cre.bie,0.367598261,16,391.225,24.4515625
B1A11,2004,Dau.car,0.233926166,16,571.4,35.7125
B1A11,2004,Gal.mol,14.30291417,16,617.225,38.5765625
B1A11,2004,Ger.pra,9.490718746,16,347.35,21.709375
B1A11,2004,Leu.vul,332.074902,16,668.325,41.7703125
B1A11,2004,Ran.acr,0.200508143,16,257.075,16.0671875
B1A11,2004,Rum.ace,56.77722236,16,257.525,16.0953125
B1A11,2004,San.off,0,16,635.225,39.7015625
B1A11,2004,Tra.pra,0.868868618,16,130.9375,8.18359375
B1A12,2004,Lat.pra,3.624174116,8,458.35,57.29375
B1A12,2004,Med.lup,0,8,103.9125,12.9890625
B1A12,2004,Med.var,182.0060241,8,915.625,114.453125
B1A12,2004,Tri.hyb,36.24174116,8,310.375,38.796875
B1A12,2004,Tri.pra,23.59337349,8,485.4625,60.6828125
B1A13,2004,Lot.cor,0.804638178,4,615.05,153.7625
B1A13,2004,Med.lup,0,4,103.9125,25.978125
B1A13,2004,Med.var,439.294129,4,915.625,228.90625
B1A14,2004,Ant.syl,2.827788181,8,534.575,66.821875
B1A14,2004,Dau.car,0.508366415,8,571.4,71.425
B1A14,2004,Leo.his,26.24441615,8,438.775,54.846875
B1A14,2004,Pla.lan,86.89888398,8,283.8,35.475
B1A14,2004,Tri.fra,2.351194667,8,110.775,13.846875
B1A16,2004,Pla.lan,69.47880599,2,283.8,141.9
B1A16,2004,Poa.pra,189.046194,2,357.475,178.7375
B1A17,2004,Alo.pra,567.4238166,2,595.9,297.95
B1A17,2004,Dau.car,1.976183432,2,571.4,285.7
B1A19,2004,Arr.ela,620.1596243,4,720.3,180.075
B1A19,2004,Pru.vul,58.28724896,4,321.625,80.40625
B1A20,2004,Ach.mil,153.8713571,16,283.775,17.7359375
B1A20,2004,Aju.rep,0.373309424,16,8.6375,0.53984375
B1A20,2004,Bel.per,10.82597329,16,20.93625,1.308515625
B1A20,2004,Ger.pra,1.493237695,16,347.35,21.709375
B1A20,2004,Kna.arv,64.54859311,16,724.475,45.2796875
B1A20,2004,Leo.aut,0.746618848,16,337.05,21.065625
B1A20,2004,Leo.his,0,16,438.775,27.4234375
B1A20,2004,Lot.cor,1.78509779,16,615.05,38.440625
B1A20,2004,Med.var,122.2079305,16,915.625,57.2265625
B1A20,2004,Pla.lan,114.130872,16,283.8,17.7375
B1A20,2004,Ran.acr,2.409542645,16,257.075,16.0671875
B1A20,2004,San.off,0,16,635.225,39.7015625
B1A20,2004,Tri.hyb,98.41793902,16,310.375,19.3984375
B1A20,2004,Tri.rep,7.330439596,16,648.525,40.5328125
B1A20,2004,Ver.cha,37.16125628,16,361.05,22.565625
B1A21,2004,Ach.mil,365.2479954,4,283.775,70.94375
B1A21,2004,Cre.bie,63.94458075,4,391.225,97.80625
B2A01,2004,Ant.odo,25.99042604,4,360.775,90.19375
B2A01,2004,Kna.arv,664.2100903,4,724.475,181.11875
B2A01,2004,Pru.vul,9.251354031,4,321.625,80.40625
B2A01,2004,Tri.pra,205.4481297,4,485.4625,121.365625
B2A02,2004,Fes.rub,344.9457697,2,456.525,228.2625
B2A06,2004,Lat.pra,14.56967882,4,458.35,114.5875
B2A06,2004,Med.lup,48.55236293,4,103.9125,25.978125
B2A06,2004,Pla.lan,148.8330406,4,283.8,70.95
B2A06,2004,Tar.off,58.11991768,4,356.6,89.15
B2A08,2004,Ran.acr,125.3988004,2,257.075,128.5375
B2A09,2004,Aju.rep,0.552428571,4,8.6375,2.159375
B2A09,2004,Pla.lan,172.8487619,4,283.8,70.95
B2A09,2004,Pri.ver,0.276214286,4,32.116625,8.02915625
B2A09,2004,Pru.vul,148.5725952,4,321.625,80.40625
B2A10,2004,Alo.pra,77.5083084,16,595.9,37.24375
B2A10,2004,Ant.odo,4.031313887,16,360.775,22.5484375
B2A10,2004,Arr.ela,324.2058215,16,720.3,45.01875
B2A10,2004,Bel.per,3.212453254,16,20.93625,1.308515625
B2A10,2004,Bro.ere,1.007828472,16,951.525,59.4703125
B2A10,2004,Hol.lan,0.062989279,16,749.325,46.8328125
B2A10,2004,Leo.aut,2.929001496,16,337.05,21.065625
B2A10,2004,Leo.his,9.133445525,16,438.775,27.4234375
B2A10,2004,Pla.lan,31.80958614,16,283.8,17.7375
B2A10,2004,Poa.pra,4.062808527,16,357.475,22.3421875
B2A10,2004,Pri.ver,0,16,32.116625,2.007289063
B2A10,2004,Pru.vul,15.87329843,16,321.625,20.1015625
B2A10,2004,Ran.rep,0,16,211.225,13.2015625
B2A10,2004,Ver.cha,8.629531289,16,361.05,22.565625
B2A12,2004,Ant.syl,0.591875757,8,534.575,66.821875
B2A12,2004,Gal.mol,12.67152189,8,617.225,77.153125
B2A12,2004,Ger.pra,0.564972314,8,347.35,43.41875
B2A12,2004,Kna.arv,208.0443286,8,724.475,90.559375
B2A12,2004,Leu.vul,550.5520678,8,668.325,83.540625
B2A12,2004,Ran.acr,4.439068178,8,257.075,32.134375
B2A12,2004,San.off,0,8,635.225,79.403125
B2A14,2004,Kna.arv,492.3208026,8,724.475,90.559375
B2A14,2004,Leo.his,12.7778394,8,438.775,54.846875
B2A14,2004,San.off,0,8,635.225,79.403125
B2A14,2004,Tri.hyb,66.6940886,8,310.375,38.796875
B2A14,2004,Ver.cha,22.93778,8,361.05,45.13125
B2A16,2004,Kna.arv,266.0356706,4,724.475,181.11875
B2A16,2004,Leo.aut,111.5810138,4,337.05,84.2625
B2A16,2004,Pla.med,76.04062001,4,662.45,165.6125
B2A16,2004,Vic.cra,3.742695583,4,74.675,18.66875
B2A17,2004,Gle.hed,39.75853786,8,191.65,23.95625
B2A17,2004,Lat.pra,5.228616188,8,458.35,57.29375
B2A17,2004,Leo.aut,35.72302872,8,337.05,42.13125
B2A17,2004,Pla.med,42.35530026,8,662.45,82.80625
B2A17,2004,Tar.off,136.1896606,8,356.6,44.575
B2A17,2004,Tri.fra,0,8,110.775,13.846875
B2A17,2004,Vic.cra,9.544856397,8,74.675,9.334375
B2A18,2004,Aju.rep,0,16,8.6375,0.53984375
B2A18,2004,Alo.pra,732.6728324,16,595.9,37.24375
B2A18,2004,Ant.syl,0,16,534.575,33.4109375
B2A18,2004,Bro.hor,3.098937829,16,418.225,26.1390625
B2A18,2004,Ger.pra,5.229457587,16,347.35,21.709375
B2A18,2004,Med.lup,0,16,103.9125,6.49453125
B2A18,2004,Pla.med,22.62870227,16,662.45,41.403125
B2A18,2004,Poa.pra,39.31777371,16,357.475,22.3421875
B2A18,2004,Pri.ver,0,16,32.116625,2.007289063
B2A18,2004,Ran.rep,2.001397348,16,211.225,13.2015625
B2A18,2004,Tri.rep,25.30799227,16,648.525,40.5328125
B2A19,2004,Pla.med,45.8989863,2,662.45,331.225
B2A19,2004,Tar.off,170.1260137,2,356.6,178.3
B2A20,2004,Pla.lan,194.6856757,2,283.8,141.9
B2A21,2004,Cre.bie,24.85644966,8,391.225,48.903125
B2A21,2004,Gal.mol,170.9925628,8,617.225,77.153125
B2A21,2004,Leo.his,17.39641931,8,438.775,54.846875
B2A21,2004,Lot.cor,1.45486069,8,615.05,76.88125
B2A21,2004,Med.lup,0.278590345,8,103.9125,12.9890625
B2A21,2004,Pla.med,25.22790345,8,662.45,82.80625
B2A21,2004,San.off,0,8,635.225,79.403125
B2A22,2004,Ach.mil,89.83739808,16,283.775,17.7359375
B2A22,2004,Cen.jac,196.561826,16,615.1,38.44375
B2A22,2004,Lat.pra,0,16,458.35,28.646875
B2A22,2004,Lot.cor,13.40558056,16,615.05,38.440625
B2A22,2004,Poa.tri,16.52687991,16,189.325,11.8328125
B2A22,2004,Rum.ace,131.4147061,16,257.525,16.0953125
B2A22,2004,San.off,0,16,635.225,39.7015625
B2A22,2004,Tri.hyb,31.17297688,16,310.375,19.3984375
B2A22,2004,Tri.rep,19.76822924,16,648.525,40.5328125
